Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,168.0,33,14882.259373945513,51948.5962707212,2489.7150482862276
,,,,,,,168.0,34,15053.769439516662,52062.940956673905,2480.6870726880907
,,,,,,,168.0,35,15186.163174343512,51736.95829935261,2445.5782786953355
,,,,,,,168.0,36,15047.751542479078,51360.82446398189,2430.53165269844
,,,,,,,168.0,37,14856.181820115982,49935.5279838171,2348.2767639154144
,,,,,,,168.0,38,14633.519629725371,48650.65480219071,2282.0716095290763
,,,,,,,168.0,39,14276.457738828713,46981.62359670569,2195.8042871468783
,,,,,,,168.0,40,14055.801514117296,45789.028582690255,2137.6239999588843
,,,,,,,168.0,41,14251.38316783878,45753.922758055654,2138.627108358677
,,,,,,,168.0,42,14914.35482481263,46844.20936885026,2193.798070347292
,,,,,,,168.0,43,16361.65906235161,50756.001256705764,2385.3917747077553
,,,,,,,168.0,44,17086.815655380495,54237.49603689717,2534.8549262769125
,,,,,,,168.0,45,16661.55093139122,53730.96913859793,2500.7492406839506
,,,,,,,168.0,46,16441.897689519395,53541.397685571086,2491.7212650858137
,,,,,,,168.0,47,16058.758244793209,52637.67345712037,2450.5938206943006
,,,,,,,168.0,48,15379.7388623858,50490.20001304379,2361.3171731127236
,,,,,,,168.0,49,14738.832827883092,48480.14079682265,2280.06539272949
,,,,,,,168.0,50,14294.511429941465,47549.33493222523,2257.997007934044
,,,,,,,168.0,51,14161.114712275017,47538.30167305436,2272.040525531146
,,,,,,,168.0,52,14212.266837094483,48082.94346667117,2307.1493195239013
,,,,,,,,53,14420.887267730732,49211.344972783336,2369.342040311067
,,,,,,,,54,14835.119180484438,51345.77911056706,2479.6839642882974
,,,,,,,,55,15964.477857871057,55955.67539687063,2707.3895710413085
,,,,,,,,56,17776.867849023474,63379.05277174721,3107.6298225587157
,,,,,,,,57,18314.466651047653,64600.735469031315,3137.7230745525058
,,,,,,,,58,17770.84995198589,61758.16669718964,2972.210188586661
,,,,,,,,59,17149.00059143553,58193.42096143618,2767.5760750288887
,,,,,,,,60,16474.99612322611,55510.332935791695,2635.1657662562125
,,,,,,,,61,15971.49873774824,52748.00604882911,2480.6870726880907
,,,,,,,,62,15589.362275861648,50738.94985616896,2375.3606907098256
,,,,,,,,63,15164.09755187237,48990.679789365844,2283.074717928869
,,,,,,,,64,14827.09531776766,47706.80963130044,2215.8664551427382
,,,,,,,,65,14935.417464444174,47618.54355793345,2212.8571299433593
,,,,,,,,66,15485.052060543523,48688.76969750828,2269.031200331767
,,,,,,,,67,16706.6851591731,52420.017344385844,2454.6062542934724
,,,,,,,,68,17379.686644542922,55738.019284136106,2597.0476470640783
,,,,,,,,69,16911.29365845096,54927.57624685732,2549.9015522738073
,,,,,,,,70,16684.619536701957,54388.95259460645,2527.8331674783617
,,,,,,,,71,16061.767193312,52677.79439955991,2444.5751702955426
,,,,,,,,72,15145.04087792002,49656.687433862266,2314.1710783224526
,,,,,,,,73,14326.60688080858,46818.13075626455,2196.807395546671
,,,,,,,,74,13805.055804217958,45170.16304556029,2132.608457959919
,,,,,,,,75,13582.393613827346,44707.769183944554,2126.5898075611613
,,,,,,,,76,13520.208677772309,44698.74197189565,2133.6115663597125
,,,,,,,,77,13617.498013213253,45224.32631785368,2166.714143552881
,,,,,,,,78,13925.41374496964,46829.164015435425,2248.9690323359073
,,,,,,,,79,14886.271305303904,50757.00428026675,2441.5658450961632
,,,,,,,,80,16637.47934324088,57330.82069898599,2789.6444598243347
,,,,,,,,81,17033.657564881836,58260.62354002242,2810.7097362199875
,,,,,,,,82,16426.852946925435,55525.37828920653,2653.2217174524867
,,,,,,,,83,15928.370475645552,52641.685551364324,2479.6839642882974
,,,,,,,,84,15293.482338180429,50655.698900606905,2381.3793411085835
,,,,,,,,85,14878.247442587124,48591.47641209239,2263.0125499330093
,,,,,,,,86,14582.367504905906,47270.49438227041,2191.7918535477065
,,,,,,,,87,14296.51739562066,46245.404302940064,2135.617783159298
,,,,,,,,88,14113.974518813942,45603.46922390736,2102.515205966129
,,,,,,,,89,14283.478618705894,45645.59621346889,2107.530747965094
,,,,,,,,90,14706.737377015977,46527.25392357786,2154.676842755365
,,,,,,,,91,15746.830581678432,49119.066805172384,2282.0716095290763
,,,,,,,,92,16243.307087279121,51608.57128354607,2390.4073167067204
,,,,,,,,93,15763.881289951587,50472.145588946,2327.2114875197612
,,,,,,,,94,15534.198219683793,49643.64812756942,2288.0902599278343
,,,,,,,,95,15018.665040130754,47943.523191693756,2201.8229375456363
,,,,,,,,96,14186.189283264952,45147.093503657554,2074.428170771925
,,,,,,,,97,13476.077432830027,42485.06897279383,1963.083138394902
,,,,,,,,98,13030.753052048802,41103.905529312535,1914.9339352048382
,,,,,,,,99,12878.299660430004,40782.937989796184,1913.9308268050452
,,,,,,,,100,12904.377214259535,40847.131497699454,1923.9619108029751
,,,,,,,,101,12989.63075562531,41485.0544824882,1963.083138394902
,,,,,,,,102,13383.80301158707,43146.06149948531,2050.3535691768934
,,,,,,,,103,14406.84550797637,47127.062013049035,2244.9565987367355
,,,,,,,,104,15954.448029475085,53633.67585318204,2583.0041294669763
,,,,,,,,105,16567.270544469065,54972.712307101814,2627.1408990578684
,,,,,,,,106,16075.808953066364,52638.67648068136,2490.7181566860204
,,,,,,,,107,15515.141545731443,50348.7736909444,2351.2860891147934
,,,,,,,,108,14889.280253822695,48905.42278668181,2281.0685011292835
,,,,,,,,109,14517.173620332078,47440.00536407748,2197.8105039464645
,,,,,,,,110,14321.591966610595,46441.99692089383,2144.6457587574355
,,,,,,,,111,14011.670269175012,45719.81995698204,2106.5276395653013
,,,,,,,,112,13895.324259781719,45186.21142253611,2080.446821170683
,,,,,,,,113,13977.568852628703,45337.66798024539,2090.4779051686132
,,,,,,,,114,14333.627760685762,46043.79656718136,2130.602241160333
,,,,,,,,115,15287.464441142845,48297.59050872273,2242.9503819371494
,,,,,,,,116,15756.860410074405,50542.3572382152,2340.2518967170704
,,,,,,,,117,15315.547960651571,49325.68965873603,2274.0467423307323
,,,,,,,,118,15085.864890383777,48402.90798262653,2228.9068643400474
,,,,,,,,119,14552.278019717985,46482.11786333337,2133.6115663597125
,,,,,,,,120,13754.90666223809,43535.23464114888,1998.1919323876573
,,,,,,,,121,13005.678481058869,40706.708199161054,1872.803382413532
,,,,,,,,122,12444.00809088435,38757.83342016022,1785.532951631541
,,,,,,,,123,12185.238518268234,37881.19082785619,1754.436591237958
,,,,,,,,124,12117.035685175613,37561.22631190083,1744.405507240028
,,,,,,,,125,12170.193775674274,37915.2936289298,1769.483217234853
,,,,,,,,126,12472.091610393076,39058.740488456795,1831.6759380220192
,,,,,,,,127,13335.659835286397,42231.304011863715,1987.1577399899343
,,,,,,,,128,14580.361539226711,47817.14222300919,2274.0467423307323
,,,,,,,,129,15208.228796814654,49432.01015620083,2339.2487883172776
,,,,,,,,130,14861.19673431397,47728.876149642194,2236.9317315383914
,,,,,,,,131,14626.49874984819,46506.1904287971,2151.6675175559863
,,,,,,,,132,14229.317545367638,46158.141253134054,2136.6208915590914
,,,,,,,,133,14002.643423618636,45530.2485039552,2100.5089891665434
,,,,,,,,134,13812.07668409514,45096.94232560813,2076.4343875715113
,,,,,,,,135,13672.662069391106,44914.3920375082,2065.4001951737882
,,,,,,,,136,13560.327991356204,44680.68754779786,2055.369111175858
,,,,,,,,137,13665.641189513926,44937.46157941094,2071.418845572546
,,,,,,,,138,13917.38988225286,45484.109420149725,2103.5183143659224
,,,,,,,,139,14591.394350462282,46710.807235238775,2167.7172519526744
,,,,,,,,140,14784.97003850457,48088.9616080371,2226.9006475404613
,,,,,,,,141,14132.028209926695,46261.452679915885,2132.608457959919
,,,,,,,,142,13756.912627917285,44807.068516482424,2062.3908699744093
,,,,,,,,143,13409.8805654166,43319.58457553634,1988.160848389727
,,,,,,,,144,12837.177364006513,41305.51326507125,1893.868658809185
,,,,,,,,145,12224.35484901253,38896.25067157664,1783.526734831955
,,,,,,,,146,11819.1497818152,37435.84836677725,1744.405507240028
,,,,,,,,147,11475.126667833309,36196.111245395354,1694.250087250378
,,,,,,,,148,11354.768727081626,35641.43921616866,1676.194136054104
,,,,,,,,149,11307.628533620551,35646.454333973605,1683.215894852655
,,,,,,,,150,11402.911903382299,36206.14148100524,1715.315363646031
,,,,,,,,151,11796.081176504462,37601.34725434037,1785.532951631541
,,,,,,,,152,12315.62628741589,40011.61287139596,1915.937043604631
,,,,,,,,153,12760.950668197114,41333.59792477892,1967.0955719940741
,,,,,,,,154,13013.702343775647,42878.25420870136,2039.3193767791702
,,,,,,,,155,13369.761251832706,44461.02538794136,2105.524531165508
,,,,,,,,156,13535.25342036627,45361.740545709115,2146.651975557021
,,,,,,,,157,13599.4443221005,45261.43818961026,2126.5898075611613
,,,,,,,,158,13589.414493704528,45110.984655461965,2117.5618319630244
,,,,,,,,159,13359.731423436733,44387.80466798919,2082.453037970269
,,,,,,,,160,13335.659835286397,43903.3442880317,2051.3566775766863
,,,,,,,,161,13343.683698003175,43773.95424866417,2042.3287019785491
,,,,,,,,162,13544.280265922645,43922.40173569048,2051.3566775766863
,,,,,,,,163,13991.610612383065,44990.62182814333,2103.5183143659224
,,,,,,,,164,14886.271305303904,47610.51936944554,2217.8726719423244
,,,,,,,,165,14736.826862203898,47523.256319639535,2216.8695635425315
,,,,,,,,166,14436.93499316429,46498.16624030919,2167.7172519526744
,,,,,,,,167,13987.598681024676,45113.99372614493,2105.524531165508
,,,,,,,,168,13343.683698003175,43205.23988958364,2018.2541003835172
,,,,,,,,169,12570.383928673617,41011.62736170159,1918.94636880401
,,,,,,,,170,11877.322786511846,39031.6588523101,1832.679046421812
,,,,,,,,171,11463.09087375814,37885.20292210014,1784.5298432317481
,,,,,,,,172,11302.613619422564,37495.02675687558,1772.492542434232
,,,,,,,,173,11224.38095793397,37516.090251656344,1780.5174096325761
,,,,,,,,174,11236.416752009138,37867.148498002345,1802.5857944280222
,,,,,,,,175,11495.186324625256,38876.190200356876,1854.747431217258
,,,,,,,,176,11844.224352805133,40690.65982218524,1954.0551627967652
,,,,,,,,177,12255.447317040049,41725.78013712547,1994.1794987884853
,,,,,,,,178,12637.583778926639,42995.607965337025,2052.359785976479
,,,,,,,,179,13057.833588717931,44319.59906584197,2107.530747965094
,,,,,,,,180,13183.2064436676,44876.27714219064,2131.6053495601263
,,,,,,,,181,13321.618075532035,44688.71173628577,2106.5276395653013
,,,,,,,,182,13600.447304940099,44996.63996950927,2117.5618319630244
,,,,,,,,183,13580.387648148151,44694.7298776517,2102.515205966129
,,,,,,,,184,13658.620309636744,44215.28461549915,2071.418845572546
,,,,,,,,185,13797.031941501178,44230.32996891398,2069.41262877296
,,,,,,,,186,14102.941707578371,44802.05339867748,2099.50588076675
,,,,,,,,187,14708.743342695172,46794.058190800824,2196.807395546671
,,,,,,,,188,15552.251910796545,49527.297394494744,2318.1835119216244
,,,,,,,,189,15451.95362683681,49623.58765634964,2324.2021623203823
,,,,,,,,190,15132.002101005255,48486.15893818858,2269.031200331767
,,,,,,,,191,14524.19450020926,46562.35974821246,2179.75455275019
,,,,,,,,192,13636.554687165602,43867.23543983611,2056.3722195756513
,,,,,,,,193,12694.753800783688,40830.08009716265,1917.9432604042172
,,,,,,,,194,11932.486842689701,38400.75703244828,1799.576469228643
,,,,,,,,195,11677.729201431974,37556.211194095886,1766.4738920354741
,,,,,,,,196,11641.621819206468,37457.914885119004,1766.4738920354741
,,,,,,,,197,11729.884309091036,37847.08802678258,1791.5516020302991
,,,,,,,,198,12052.844783441384,39233.266588068815,1862.772298415602
,,,,,,,,199,13028.747086369607,42782.96697040744,2037.3131599795843
,,,,,,,,200,14708.743342695172,49203.32078429542,2375.3606907098256
,,,,,,,,201,15465.995386591174,51201.3437177847,2453.6031458936795
,,,,,,,,202,15371.714999669022,50684.786583875575,2409.4663763027875
,,,,,,,,203,15443.929764120032,50823.203835292006,2388.4010999071343
,,,,,,,,204,15286.461458303247,51443.072395982956,2415.4850267015454
,,,,,,,,205,15271.416715709287,51557.41708193565,2406.4570511034085
,,,,,,,,206,15246.342144719352,51587.50778876531,2401.4415091044434
,,,,,,,,207,15107.930512854919,51425.01797188516,2388.4010999071343
,,,,,,,,208,15010.641177413976,50993.717840660065,2367.3358235114815
,,,,,,,,209,15242.330213360963,51151.192539735275,2377.3669075094112
,,,,,,,,210,15805.003586375078,52289.62428145733,2437.5534114969914
,,,,,,,,211,16804.977477453638,55066.99652183474,2576.9854790682184
,,,,,,,,212,16933.3592809221,56336.8243500463,2628.1440074576617
,,,,,,,,213,16222.244447647578,54555.45450573056,2536.8611430764986
,,,,,,,,214,15767.893221309976,53095.05220093117,2469.6528802903676
,,,,,,,,215,15069.817164950218,50781.07684573048,2356.3016311137585
,,,,,,,,216,14065.83134251327,47468.09002378516,2206.8384795446013
,,,,,,,,217,13201.260134780352,44650.5968409682,2084.4592547698553
,,,,,,,,218,12588.43761978637,43038.73797845953,2025.2758591820682
,,,,,,,,219,12282.527853709176,42209.23749352197,1997.1888239878642
,,,,,,,,220,12197.274312343401,42112.947231667065,1998.1919323876573
,,,,,,,,221,12248.426437162867,42533.214103721286,2026.2789675818613
,,,,,,,,222,12515.219872495763,44081.88248188767,2105.524531165508
,,,,,,,,223,13399.850737020628,47931.48690896189,2295.1120187263855
,,,,,,,,224,14955.477121236121,55030.88767363915,2673.2838854483466
,,,,,,,,225,15628.478606605944,57057.998290397096,2748.5170154328216
,,,,,,,,226,15511.129614373054,55415.04569749778,2643.1906334545565
,,,,,,,,227,15547.236996598558,54367.88909982569,2558.9295278719446
,,,,,,,,228,15496.084871779094,53997.7734058209,2537.8642514762914
,,,,,,,,229,15497.08785461869,53069.97661190645,2473.6653138895394
,,,,,,,,230,15441.923798440837,52180.294713309566,2422.5067855000966
,,,,,,,,231,15317.553926330766,51452.09960803185,2381.3793411085835
,,,,,,,,232,15263.392852992509,50920.4971207079,2353.2923059143795
,,,,,,,,233,15551.248927956949,51190.31045861383,2367.3358235114815
,,,,,,,,234,16021.647879728107,52132.14958238212,2419.4974603007176
,,,,,,,,235,16881.20417326304,54685.847568659075,2546.8922270744283
,,,,,,,,236,17072.77389562613,56841.34520122356,2638.1750914555914
,,,,,,,,237,16416.823118529464,55488.26641744995,2564.9481782707026
,,,,,,,,238,16037.695605161663,54376.916311874586,2513.7896498812593
,,,,,,,,239,15332.598668924726,52090.0225928206,2400.4384007046506
,,,,,,,,240,14347.669520440126,48787.06600648516,2251.9783575352862
,,,,,,,,241,13583.396596666942,45972.58189435117,2132.608457959919
,,,,,,,,242,13045.797794642762,44057.80991642395,2047.3442439775142
,,,,,,,,243,12764.962599555503,43535.23464114888,2032.2976179806192
,,,,,,,,244,12709.798543377648,43633.530950125765,2041.3255935787563
,,,,,,,,245,12795.052084743424,44411.87723345292,2084.4592547698553
,,,,,,,,246,13094.943953783033,46156.13520601208,2173.7359023514323
,,,,,,,,247,14073.855205230047,50320.68903123672,2376.3637991096184
,,,,,,,,248,15682.6396799442,57110.155515568506,2724.4424138377894
,,,,,,,,249,16351.629233955635,58453.20406373223,2770.5854002282676
,,,,,,,,250,15867.188522430115,55267.60123403246,2598.0507554638716
,,,,,,,,251,15434.902918563655,52044.88653257611,2419.4974603007176
,,,,,,,,252,14873.232528389139,49985.67916186653,2325.2052707201756
,,,,,,,,253,14562.307848113958,48167.197445794205,2228.9068643400474
,,,,,,,,254,14354.690400317308,46762.96446041018,2159.6923847543303
,,,,,,,,255,14180.171386227368,45923.433739862725,2118.564940362817
,,,,,,,,256,14104.947673257566,45443.988477710176,2097.4996639671645
,,,,,,,,257,14398.82164525959,45778.99834708037,2118.564940362817
,,,,,,,,258,15029.697851366325,46760.9584132882,2172.7327939516395
,,,,,,,,259,16151.032666036164,48880.3471976571,2280.06539272949
,,,,,,,,260,16590.339149779804,51362.830511103864,2386.3948831075486
,,,,,,,,261,16186.137065422072,50405.94603392075,2332.2270295187263
,,,,,,,,262,16081.826850103947,49940.54310162204,2309.1555363234875
,,,,,,,,263,15603.404035616011,48533.30104555505,2239.9410567377704
,,,,,,,,264,14783.967055664974,46067.869132645086,2130.602241160333
,,,,,,,,265,14047.777651400516,43524.20138197801,2021.2634255828962
,,,,,,,,266,13497.14007246157,43317.578528414364,2059.3815447750303
,,,,,,,,267,13384.805994426668,43596.41907836919,2085.462363169648
,,,,,,,,268,13446.990930481703,44302.54766530516,2127.592915960954
,,,,,,,,269,13649.593464080368,45777.99532351938,2208.8446963441875
,,,,,,,,270,14136.040141285084,48280.53910818592,2337.2425715176914
,,,,,,,,271,15357.673239914659,53391.94717498379,2589.0227798657347
,,,,,,,,272,17332.546451081846,61427.16892206341,3013.3376329781736
,,,,,,,,273,18101.834289053015,63598.71493160371,3100.608063760165
,,,,,,,,274,17769.846969146292,61511.42290118645,2971.2070801868676
,,,,,,,,275,17729.727655562398,60404.08488985504,2888.952191403842
,,,,,,,,276,17494.02668825702,59758.137716578385,2855.849614210673
,,,,,,,,277,17298.445034535536,58137.25164202082,2755.538774231373
,,,,,,,,278,17133.95584884157,57006.844088786675,2692.3429450444137
,,,,,,,,279,16916.308572648944,55766.10394384379,2623.1284654586966
,,,,,,,,280,16735.771661521423,54859.3706447101,2571.9699370692533
,,,,,,,,281,16988.523337099956,55358.87637808242,2596.0445386642855
,,,,,,,,282,17589.310058018767,57210.457871667364,2688.3305114452414
,,,,,,,,283,18748.758220593307,61344.92099006234,2897.9801670019788
,,,,,,,,284,19369.604598304068,64437.242628590175,3026.3780421754827
,,,,,,,,285,18878.143006901366,63593.69981379877,2981.238164184798
,,,,,,,,286,18614.358520087262,63292.79274550219,2973.2132969864538
,,,,,,,,287,17932.33018916106,61554.55291430896,2885.942866204463
,,,,,,,,288,16974.481577345592,58751.10206134584,2766.572966629096
,,,,,,,,289,16215.223567770396,56145.24684989748,2660.2434762510375
,,,,,,,,290,15745.827598838834,54788.15597187991,2618.1129234597315
,,,,,,,,291,15555.260859315338,54448.130984704774,2616.1067066601454
,,,,,,,,292,15531.189271165002,54459.16424387565,2624.1315738584894
,,,,,,,,293,15641.51738352071,55049.94512129793,2662.2496930506236
,,,,,,,,294,15887.24817922206,56622.68606492805,2744.50458183365
,,,,,,,,295,16840.081876839547,60722.043358688425,2948.1355869916288
,,,,,,,,296,19170.011013224197,68207.60819434629,3362.419356106138
,,,,,,,,297,19577.22204610072,68944.83051167292,3371.447331704275
,,,,,,,,298,18521.08111600471,65387.10594084637,3161.797676147538
,,,,,,,,299,17854.097527672468,61576.61943265071,2944.1231533924565
,,,,,,,,300,17145.99164291674,58411.07707417071,2790.6475682241276
,,,,,,,,301,16477.002088905305,54783.14085407497,2594.0383218646994
,,,,,,,,302,15989.55242886099,52305.67265843314,2466.6435550909887
,,,,,,,,303,15470.007317949563,50231.41993430873,2358.307847913344
,,,,,,,,304,15069.817164950218,48436.00776013915,2267.0249835321815
,,,,,,,,305,15129.99613532606,47942.52016813277,2244.9565987367355
,,,,,,,,306,15582.341395984466,48658.67899067862,2284.0778263286625
,,,,,,,,307,16426.852946925435,51479.181244178544,2429.5285442986474
,,,,,,,,308,17116.905140568415,54574.51195338934,2558.9295278719446
,,,,,,,,309,16710.69709053149,54121.14530382249,2529.8393842779474
,,,,,,,,310,16605.383892373764,54265.580696604855,2540.8735766756704
,,,,,,,,311,16224.250413326772,53698.872384646296,2509.7772162820875
,,,,,,,,312,15631.487555124737,52447.09898053254,2464.6373382914026
,,,,,,,,313,15031.70381704552,50921.50014426889,2408.4632679029946
,,,,,,,,314,14634.522612564968,50403.939986798774,2421.5036771003033
,,,,,,,,315,14380.767954146839,50013.76382157421,2418.4943519009244
,,,,,,,,316,14305.544241177036,50258.501570455424,2441.5658450961632
,,,,,,,,317,14309.556172535426,50829.22197665794,2476.6746390889184
,,,,,,,,318,14463.012546993821,52029.84117916128,2539.8704682758776
,,,,,,,,319,14931.405533085785,54015.82782991869,2640.1813082551776
,,,,,,,,320,16037.695605161663,57476.25911532934,2836.7905546146058
,,,,,,,,321,16252.333932835498,58608.67271568546,2864.8775898088097
,,,,,,,,322,15874.209402307295,58113.1790765571,2822.7470370175038
,,,,,,,,323,15547.236996598558,55769.11301452675,2686.3242946456558
,,,,,,,,324,15078.844010506595,53100.06731873611,2551.9077690733934
,,,,,,,,325,14649.567355158928,49873.340523035804,2367.3358235114815
,,,,,,,,326,14264.421944753545,47343.71510222257,2236.9317315383914
,,,,,,,,327,13764.936490634063,45117.002796827896,2125.5866991613684
,,,,,,,,328,13571.360802591775,43555.29511236866,2041.3255935787563
,,,,,,,,329,13516.19674641392,42818.07279504204,2002.204365986829
,,,,,,,,330,13642.572584203186,42822.084889285994,2003.2074743866222
,,,,,,,,331,14148.075935360252,44143.06691910797,2065.4001951737882
,,,,,,,,332,15373.720965348217,47874.314565985536,2229.90997273984
,,,,,,,,333,15461.983455232783,48491.17405599353,2262.0094415332164
,,,,,,,,334,15444.932746959628,48437.01078370014,2257.997007934044
,,,,,,,,335,15177.136328787135,47849.23897696083,2229.90997273984
,,,,,,,,336,14626.49874984819,46570.38393670037,2172.7327939516395
,,,,,,,,337,14026.715011768973,45188.21746965809,2122.5773739619895
,,,,,,,,338,13491.122175423987,44182.184837986526,2096.496555567371
,,,,,,,,339,13278.489813429347,43923.40475925147,2099.50588076675
,,,,,,,,340,13293.534556023307,44312.57790091504,2130.602241160333
,,,,,,,,341,13310.585264296464,44949.4978621428,2170.7265771520533
,,,,,,,,342,13484.101295546805,45891.33698591109,2222.8882139412895
,,,,,,,,343,13917.38988225286,47552.344002908205,2308.152427923694
,,,,,,,,344,14698.7135142992,50048.86964620881,2446.5813870951283
,,,,,,,,345,14989.57853778243,50897.42757880516,2464.6373382914026
,,,,,,,,346,14961.495018273705,51253.50094295611,2469.6528802903676
,,,,,,,,347,14663.609114913292,50023.794057184095,2393.4166419060994
,,,,,,,,348,14129.019261407902,48102.00091432995,2293.1058019267994
,,,,,,,,349,13785.999130265607,45765.959040787515,2154.676842755365
,,,,,,,,350,13690.71576050386,44666.64521794402,2095.4934471675783
,,,,,,,,351,13424.925308010561,43590.40093700326,2042.3287019785491
,,,,,,,,352,13356.72247491794,42602.4227294295,1985.1515231903481
,,,,,,,,353,13333.653869607202,42367.71521615816,1970.104897193453
,,,,,,,,354,13562.333957035398,42684.67066143056,1988.160848389727
,,,,,,,,355,14133.031192766291,44356.710937598546,2066.403303573581
,,,,,,,,356,15181.148260145525,47390.85720958904,2202.826045945429
,,,,,,,,357,15128.993152486462,47357.75743207642,2204.832262745015
,,,,,,,,358,14805.029695296518,46103.977980840675,2143.642650357642
,,,,,,,,359,14278.463704507909,44391.816762233146,2063.393978374202
,,,,,,,,360,13432.94917072734,41833.103658151245,1945.027187198628
,,,,,,,,361,12510.204958297776,38975.489532894746,1814.623095225538
,,,,,,,,362,11662.684458838014,36182.06891554151,1665.159943656381
,,,,,,,,363,11266.50623719706,35091.782304746914,1621.023174065489
,,,,,,,,364,11132.106536691013,34661.4851970828,1605.976548068594
,,,,,,,,365,11091.98722310712,34790.87523645033,1620.020065665696
,,,,,,,,366,11253.467460282292,35635.421074802725,1668.16926885576
,,,,,,,,367,11805.108022060836,37835.05174405071,1776.504976033404
,,,,,,,,368,12526.252683731333,41329.58583053497,1957.0644879961442
,,,,,,,,369,13148.102044281692,42838.133266261815,2014.2416667843452
,,,,,,,,370,13411.886531095795,43427.911120123106,2028.2851843814472
,,,,,,,,371,13843.169152122657,44488.10702408805,2053.3628943762724
,,,,,,,,372,13873.258637310577,45590.429917614514,2102.515205966129
,,,,,,,,373,13927.419710648835,45880.30372674022,2111.5431815642664
,,,,,,,,374,13922.404796450848,45864.2553497644,2106.5276395653013
,,,,,,,,375,13825.115461009906,45732.85926327489,2100.5089891665434
,,,,,,,,376,13703.754537418625,45538.272692443104,2094.490338767785
,,,,,,,,377,13878.273551508564,45754.92578161664,2109.5369647646803
,,,,,,,,378,14201.234025858912,46386.83062503946,2146.651975557021
,,,,,,,,379,14859.190768634775,48162.18232798926,2234.9255147388053
,,,,,,,,380,15221.26757372942,50119.08129547801,2322.195945520796
,,,,,,,,381,14620.480852810606,48658.67899067862,2243.953490336942
,,,,,,,,382,14152.087866718643,47161.16481412265,2170.7265771520533
,,,,,,,,383,13572.363785431373,45144.08443297459,2073.4250623721323
,,,,,,,,384,12645.607641643419,41833.103658151245,1917.9432604042172
,,,,,,,,385,11802.099073542046,38403.766103131245,1756.442808037544
,,,,,,,,386,11065.90966927759,35925.29488392843,1647.103992460107
,,,,,,,,387,10716.87164109771,34649.44891435094,1589.9268136719058
,,,,,,,,388,10620.585288496364,34023.56221229406,1561.8397784777019
,,,,,,,,389,10701.82689850375,34061.67710761163,1568.8615372762529
,,,,,,,,390,11049.861943844031,34855.0687443536,1609.988981667766
,,,,,,,,391,12046.826886403798,37851.10012102653,1756.442808037544
