Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,1697,25064.730251766174,72880.52488320031,3572.433296223899
,,,,,,,,1698,26007.390347655593,75287.44455844465,3700.8082153470486
,,,,,,,,1699,25303.40376540626,73790.13994380306,3615.559245616832
,,,,,,,,1700,27220.81451364091,78588.93604632145,3862.2797933066354
,,,,,,,,1701,28056.17181138122,81823.23435993103,4022.748442210572
,,,,,,,,1702,26505.796802609893,77660.26620495635,3805.1128371346076
,,,,,,,,1703,24644.544528172908,71836.52347406308,3505.2370494953752
,,,,,,,,1704,22542.613080317347,64872.50254702282,3148.194305684115
,,,,,,,,1705,20248.138293726926,57725.9568779432,2780.11934226071
,,,,,,,,1706,17176.470342972352,48034.09365229269,2261.605020489863
,,,,,,,,1707,16491.537528618657,45687.34696892947,2140.2506047562606
,,,,,,,,1708,16147.566876607942,44794.78092269303,2094.115868196379
,,,,,,,,1709,16335.096065896583,45543.93467161283,2133.2301013667134
,,,,,,,,1710,16902.697783208725,47920.76785091661,2247.5640137107684
,,,,,,,,1711,18760.941567977978,53221.00555244423,2507.322639124017
,,,,,,,,1712,20080.665702223167,58580.41336265494,2797.169136206753
,,,,,,,,1713,21003.269200327708,62450.53962380822,3004.7754507262216
,,,,,,,,1714,21453.539820598293,64023.06047830118,3069.965839343446
,,,,,,,,1715,21821.578389950864,64505.44729654807,3072.974626510395
,,,,,,,,1716,22224.716005426977,65670.79757264553,3132.1474407937217
,,,,,,,,1717,22772.26112495424,67684.58703426662,3240.463778803879
,,,,,,,,1718,23512.349583216357,70166.72294936233,3367.835768871379
,,,,,,,,1719,23563.493907567805,71126.48216986601,3416.9792925982097
,,,,,,,,1720,24230.37578391511,73391.99531418974,3537.3307792761625
,,,,,,,,1721,25924.155466848337,79049.25943421193,3843.2241412492926
,,,,,,,,1722,27897.72468888066,85648.23087717347,4201.269814116203
,,,,,,,,1723,29506.263831228138,90323.67234633559,4459.022581418151
,,,,,,,,1724,27259.924879321432,84277.28954548223,4132.067709276379
,,,,,,,,1725,24567.326626701117,75939.31863715666,3662.6969112323636
,,,,,,,,1726,22796.329042296096,69605.10835847199,3335.742039090592
,,,,,,,,1727,20995.246561213753,63858.58763382615,3040.8808967296072
,,,,,,,,1728,18927.41132959249,57073.07991603317,2702.89380497569
,,,,,,,,1729,17720.00414294264,52364.54330133645,2469.2113350093314
,,,,,,,,1730,16918.743061436628,48849.43769228171,2293.6987502706506
,,,,,,,,1731,16778.346876942458,47453.42428064,2219.4820001525795
,,,,,,,,1732,16497.554507954123,45961.134081988515,2141.25353381191
,,,,,,,,1733,16679.066717907295,46350.252762819684,2161.3121149249023
,,,,,,,,1734,17278.758991675248,48210.601095143946,2248.566942766418
,,,,,,,,1735,19014.657529956727,52946.21555618716,2481.246483677127
,,,,,,,,1736,20290.257149075176,58223.38694416036,2764.072477370316
,,,,,,,,1737,20850.839057162608,61830.757807432805,2967.667075667186
,,,,,,,,1738,21356.26532134162,64200.57080435045,3076.9863427329933
,,,,,,,,1739,21874.7283740808,65707.9042509722,3132.1474407937217
,,,,,,,,1740,22448.347070728407,67893.18673945445,3243.472565970828
,,,,,,,,1741,23087.149710176876,69886.91853711518,3355.800620203584
,,,,,,,,1742,24000.72773927822,72328.93912429016,3484.1755393267335
,,,,,,,,1743,24234.387103472087,73028.95159650705,3523.289772497068
,,,,,,,,1744,24966.452922620254,75018.6718613757,3633.6119686185248
,,,,,,,,1745,26707.36561034795,80309.88361412115,3923.458465701261
,,,,,,,,1746,28487.388663756166,85921.0151070345,4236.372331063939
,,,,,,,,1747,29791.067519773453,89799.16443377192,4453.0050070842535
,,,,,,,,1748,27434.4172800499,83636.44718194842,4121.035489664234
,,,,,,,,1749,24849.1218255787,75333.5771855535,3654.6734787871665
,,,,,,,,1750,23114.226117186467,69516.85463704636,3348.780116814037
,,,,,,,,1751,21379.33040879423,63999.99416474676,3062.945335953899
,,,,,,,,1752,19262.35651260001,57453.172648082174,2732.981676645178
,,,,,,,,1753,18116.121949194043,52911.11464425652,2504.313851957068
,,,,,,,,1754,17342.94010458687,49622.66063795395,2335.821770607934
,,,,,,,,1755,16963.87040645261,47737.24022567923,2236.531794098623
,,,,,,,,1756,16703.134635249153,46598.96779592826,2173.347263592698
,,,,,,,,1757,16867.59873708518,46991.09512635348,2192.40291565004
,,,,,,,,1758,17381.047640378143,48873.50688903416,2278.6548144359062
,,,,,,,,1759,19047.75091630178,53538.91952621608,2509.328497235316
,,,,,,,,1760,20235.101505166753,58489.15099163526,2776.1076260381114
,,,,,,,,1761,20745.541918791983,61851.81835459119,2971.6787918897844
,,,,,,,,1762,21416.43511469626,64156.443943637634,3080.9980589555917
,,,,,,,,1763,22079.30567148659,65721.94461574448,3141.173802294568
,,,,,,,,1764,22663.955496915878,68010.52407362263,3258.5165018055723
,,,,,,,,1765,23401.035465510267,70362.28517297594,3388.8972790400207
,,,,,,,,1766,24297.56538649446,72906.59984634879,3523.289772497068
,,,,,,,,1767,24530.221920799086,73677.817025625,3566.4157218900014
,,,,,,,,1768,25141.948153237965,75416.81649098903,3665.7056983993125
,,,,,,,,1769,26808.6514291616,80378.07967158641,3937.499472480356
,,,,,,,,1770,28566.612225006447,85960.12755175722,4246.4016216204345
,,,,,,,,1771,29744.937344868227,89507.32542314855,4447.990361806005
,,,,,,,,1772,27377.255976362987,83231.28236994895,4110.003270052088
,,,,,,,,1773,24553.2870082517,74676.6886908514,3632.6090395628753
,,,,,,,,1774,22940.73654634724,69171.86281692801,3341.7596134244895
,,,,,,,,1775,21195.81253906257,63638.95621346011,3055.9248325643516
,,,,,,,,1776,19223.24614691949,57254.601774874514,2731.9787475895287
,,,,,,,,1777,18074.003093845793,52891.05698029615,2511.334355346615
,,,,,,,,1778,17326.894826358963,49882.40738624074,2351.8686354983274
,,,,,,,,1779,16957.85342711715,48087.246461787676,2256.590375211615
,,,,,,,,1780,16694.10916624596,47011.152790313856,2195.411702816989
,,,,,,,,1781,16869.60439686367,47509.58573972903,2218.47907109693
,,,,,,,,1782,17411.132537055466,49316.78126255832,2300.719253660198
,,,,,,,,1783,19075.83015320061,53976.176600552135,2530.3900074039575
,,,,,,,,1784,20271.20338117954,58950.477262723754,2797.169136206753
,,,,,,,,1785,20740.52776934576,62256.98316659065,2992.740302058426
,,,,,,,,1786,21439.500202148876,64875.51119661688,3118.106434014627
,,,,,,,,1787,22108.38773827467,66606.48759639676,3187.30853885445
,,,,,,,,1788,22738.16490871994,68946.21409737386,3308.6629545880523
,,,,,,,,1789,23434.128851855323,71578.78249217234,3452.0818095459463
,,,,,,,,1790,24290.545577269753,74263.50081326779,3593.494806392541
,,,,,,,,1791,24479.077596447638,75134.00342914782,3642.6383301193714
,,,,,,,,1792,24993.529329629844,77041.48727177895,3749.9517390738793
,,,,,,,,1793,26411.530793020953,81947.59187648531,4020.7425840992732
,,,,,,,,1794,27972.936930573964,87203.70271730013,4314.600797404608
,,,,,,,,1795,29042.95642239738,90292.58296719701,4493.122169310238
,,,,,,,,1796,26630.147708876157,83732.72396895819,4141.094070777226
,,,,,,,,1797,24081.956960306987,75502.0615628206,3677.7408470671076
,,,,,,,,1798,22480.437627184216,69924.02521544187,3382.8797047061234
,,,,,,,,1799,20885.938103286153,64265.75821222165,3090.0244204564383
,,,,,,,,1800,18941.450948041907,57967.65172866565,2769.0871226485638
,,,,,,,,1801,17867.420136661516,53470.723468750824,2541.422227016103
,,,,,,,,1802,17340.93444480838,50490.15460423993,2381.9565071678157
,,,,,,,,1803,16974.901535234298,48600.72265917313,2281.663601602855
,,,,,,,,1804,16718.177083587816,47428.35220068954,2216.4732129856307
,,,,,,,,1805,16883.644015313086,47785.37861918411,2232.5200778760245
,,,,,,,,1806,17345.9485942546,49529.39250053823,2311.7514732723434
,,,,,,,,1807,18806.06891299396,54037.35247563126,2534.401723626556
,,,,,,,,1808,19875.085574928133,58827.12262936748,2792.154490928505
,,,,,,,,1809,20454.721250911203,62084.48725653147,2985.719798668879
,,,,,,,,1810,21282.055909537557,64852.44488306245,3118.106434014627
,,,,,,,,1811,21875.731203970045,66521.2425245652,3185.3026807431506
,,,,,,,,1812,22514.533843418514,68747.6432241662,3301.642451198505
,,,,,,,,1813,23131.274225303612,71214.73589129164,3437.037873711202
,,,,,,,,1814,23971.64567249014,73812.20337415948,3573.4362252795486
,,,,,,,,1815,24023.79282673083,74623.53588135642,3619.5709618394303
,,,,,,,,1816,24442.975720434853,76537.03702317567,3726.884370793938
,,,,,,,,1817,25886.047931057063,81152.30550045667,3982.631279984588
,,,,,,,,1818,27353.18805902113,85735.48171540108,4242.389905397836
,,,,,,,,1819,28258.74344900852,88153.43310582361,4386.811689411379
,,,,,,,,1820,25891.06208050328,81968.6524236437,4052.8363138800605
,,,,,,,,1821,23317.80058470301,73528.38742912025,3581.4596577247453
,,,,,,,,1822,21931.88967776771,68306.37461703808,3304.651238365454
,,,,,,,,1823,20566.035368617293,63398.26424593567,3047.9014001191545
,,,,,,,,1824,18927.41132959249,57868.36629206182,2764.072477370316
,,,,,,,,1825,17938.621058797842,53673.30587475056,2551.451517572599
,,,,,,,,1826,18678.709517059964,53979.18525014619,2577.527673019489
,,,,,,,,1827,17714.989993496416,50450.03927631919,2390.9828686686624
,,,,,,,,1828,17659.834349587993,49388.98885281565,2332.812983440985
,,,,,,,,1829,17514.424015647604,48869.49535624208,2303.7280408271463
,,,,,,,,1830,17444.225923400518,48764.19262045014,2291.6928921593512
,,,,,,,,1831,18016.84179015888,50466.08540748749,2375.938932833918
,,,,,,,,1832,18464.103920761732,52824.86668922693,2497.2933485675208
,,,,,,,,1833,18340.755844384712,53854.8277335919,2572.513027741241
,,,,,,,,1834,19413.783825875864,58045.87661811109,2793.1574199841543
,,,,,,,,1835,20914.017340184986,63582.79475437107,3086.0127042338395
,,,,,,,,1836,22038.189646027582,67904.21845463266,3315.6834579775996
,,,,,,,,1837,23170.384590984133,71486.51723795464,3505.2370494953752
,,,,,,,,1838,24276.505958820337,75232.28598255363,3711.840434959194
,,,,,,,,1839,24457.01533888427,76170.98465589892,3764.995674908623
,,,,,,,,1840,24541.25304958077,76570.13216871028,3791.071830355513
,,,,,,,,1841,24766.889774660685,77672.30080333258,3851.24757369449
,,,,,,,,1842,25245.239631830103,79421.32910067678,3949.534621148151
,,,,,,,,1843,24131.09562487995,76612.25326302704,3799.09526280071
,,,,,,,,1844,25186.072668364704,79477.49055976582,3950.5375502038005
,,,,,,,,1845,25894.070570171014,81857.33238866365,4065.8743916035055
,,,,,,,,1846,24545.264369137745,77463.70109814472,3835.200708804096
,,,,,,,,1847,23015.948788040547,72181.51529418144,3557.3893603891547
,,,,,,,,1848,21519.7265932884,66333.70336653573,3247.484282193426
,,,,,,,,1849,19811.907291905758,59973.41812470259,2908.4942613838593
,,,,,,,,1850,18434.019024084413,54420.45385727432,2605.609686577678
,,,,,,,,1851,17298.81558946013,50230.40785595315,2380.9535781121663
,,,,,,,,1852,17306.83822857408,49251.59385468712,2326.7954091070874
,,,,,,,,1853,17052.11943670609,48448.284413074325,2284.672388769804
,,,,,,,,1854,16890.663824537794,48093.26376097578,2260.6020914342134
,,,,,,,,1855,17266.72503300432,49243.57078910297,2318.7719766618907
,,,,,,,,1856,17596.656066565618,51135.008500565804,2418.061953171202
,,,,,,,,1857,17514.424015647604,52289.32706148507,2497.2933485675208
,,,,,,,,1858,18520.262394559402,56327.93769990545,2710.917237420887
,,,,,,,,1859,19865.05727603569,61410.54974746306,2980.705153390631
,,,,,,,,1860,20976.192793318118,65699.88118538806,3208.3700490230917
,,,,,,,,1861,22370.12633936737,69938.06558021413,3430.0173703216547
,,,,,,,,1862,23638.70614926111,73959.6272042682,3649.6588335089186
,,,,,,,,1863,23961.6173735977,74945.46138792035,3704.819931569647
,,,,,,,,1864,24046.857914183445,75140.02072833593,3721.8697255156903
,,,,,,,,1865,24327.650283171784,76073.70498569113,3774.02203640947
,,,,,,,,1866,24910.294448822588,78165.71933675765,3889.358877809175
,,,,,,,,1867,24056.886213075886,76428.72563778967,3792.0747594111626
,,,,,,,,1868,25452.825418903627,81001.87302075389,4026.7601584331705
,,,,,,,,1869,26313.253463875033,84244.1943999476,4184.220020170159
,,,,,,,,1870,25055.704782762976,80006.01000512156,3959.563911704647
,,,,,,,,1871,23368.94490905446,73720.9410031398,3632.6090395628753
,,,,,,,,1872,21647.085989222396,66397.88789120891,3250.493069360375
,,,,,,,,1873,19926.22989927958,59336.58729396087,2878.406389714371
,,,,,,,,1874,17108.277910503755,50000.74760360691,2367.9155003887213
,,,,,,,,1875,16581.792218650622,47698.12778095651,2241.5464393768707
,,,,,,,,1876,16384.234730469543,46890.806806551635,2194.4087737613395
,,,,,,,,1877,16649.98465111922,47854.577559847385,2239.5405812655717
,,,,,,,,1878,17267.727862893564,50720.81773978418,2370.92428755567
,,,,,,,,1879,18806.06891299396,57209.47203096368,2686.8469400852964
,,,,,,,,1880,20002.44497086213,62546.81641081799,2972.6817209454343
,,,,,,,,1881,20883.932443507663,64849.4362334684,3121.115221181576
,,,,,,,,1882,21602.961474095657,66719.81339777284,3210.375907134391
,,,,,,,,1883,22254.8009021043,67748.7715589398,3247.484282193426
,,,,,,,,1884,22829.42242864115,69712.41686065997,3350.7859749253357
,,,,,,,,1885,23498.30996476694,72259.74018362688,3490.1931136606313
,,,,,,,,1886,24195.276737791566,74664.65409247518,3617.5651037281314
,,,,,,,,1887,24147.14090310785,74990.59113183118,3640.632472008072
,,,,,,,,1888,24501.139854011006,76493.91304566087,3727.887299849588
,,,,,,,,1889,25955.243193414903,81083.10655979339,3982.631279984588
,,,,,,,,1890,27902.738838326877,86630.05352803356,4289.527571013367
,,,,,,,,1891,29387.92990429734,90947.46569550308,4526.218828146675
,,,,,,,,1892,27103.483416599356,85186.90460608498,4212.302033728348
,,,,,,,,1893,24057.88904296513,76042.61560655256,3704.819931569647
,,,,,,,,1894,22486.45460651968,70030.33083443182,3389.9002080956707
,,,,,,,,1895,20825.768309931507,63637.953330262084,3060.9394778425994
,,,,,,,,1896,18919.38869047854,56677.9439360139,2709.914308365237
,,,,,,,,1897,17902.519182785058,52405.66151245521,2493.281632344922
,,,,,,,,1898,17284.775971010713,50238.43092153729,2367.9155003887213
,,,,,,,,1899,16741.24217104043,48142.40503767869,2261.605020489863
,,,,,,,,1900,16357.158323459951,46971.03746239311,2200.426348095237
,,,,,,,,1901,16512.596956292782,47449.41274784793,2225.4995744864773
,,,,,,,,1902,16782.358196499437,49703.894176993446,2332.812983440985
,,,,,,,,1903,18171.277593102466,56127.36106030176,2646.729777859312
,,,,,,,,1904,19399.744207426447,62056.40652698696,2965.661217555887
,,,,,,,,1905,20655.287228760015,64920.64094052771,3130.1415826824223
,,,,,,,,1906,21446.520011373585,65409.04505796271,3147.1913766284656
,,,,,,,,1907,21920.858548986027,65015.914844339466,3110.08300156943
,,,,,,,,1908,22270.846180332206,65704.89560137816,3148.194305684115
,,,,,,,,1909,22883.57524266033,67201.19733282171,3231.437417303033
,,,,,,,,1910,23653.748597599773,68794.77873447306,3316.686387033249
,,,,,,,,1911,23660.76840682448,69021.43033722523,3331.7303228679934
,,,,,,,,1912,24212.324845908715,70480.62539034212,3412.9675763756113
,,,,,,,,1913,25732.61495800272,75446.90298692958,3682.755492345356
,,,,,,,,1914,27685.124752360916,81366.92250483262,4005.698648264529
,,,,,,,,1915,29395.95254341129,86137.63787780648,4265.457273677777
,,,,,,,,1916,27117.523035048773,81334.83024249603,3998.6781448749816
,,,,,,,,1917,24124.07581565524,73435.11929170453,3552.374715110907
,,,,,,,,1918,22575.706466662403,67704.64469822698,3253.501856527324
,,,,,,,,1919,20933.07110808062,61412.5555138591,2932.56455871945
,,,,,,,,1920,19002.623571285796,54385.35294534367,2583.545247353387
,,,,,,,,1921,17807.25034330687,50089.00132503254,2372.9301456669696
,,,,,,,,1922,16988.941153683714,47405.28588713511,2233.523006931674
,,,,,,,,1923,16464.461121609067,45533.90583963264,2143.2593919232095
,,,,,,,,1924,16128.513108712305,44470.84964973306,2090.10415197378
,,,,,,,,1925,16251.861185089325,45112.69489646489,2126.209597977166
,,,,,,,,1926,16694.10916624596,47813.45934872863,2256.590375211615
,,,,,,,,1927,18301.645478704195,55099.405782332826,2611.627260911576
,,,,,,,,1928,19605.32433472148,60851.943806166775,2924.541126274253
,,,,,,,,1929,20999.257880770732,63574.771688786925,3073.9775555660444
,,,,,,,,1930,21672.1567364535,64614.761565132074,3110.08300156943
,,,,,,,,1931,22072.28586226188,64845.424700676325,3096.0419947903356
,,,,,,,,1932,22312.965035680456,65676.81487183365,3138.1650151276194
,,,,,,,,1933,23014.945958151304,67432.86335156398,3231.437417303033
,,,,,,,,1934,23678.819344830874,69538.91806740277,3339.75375531319
,,,,,,,,1935,23607.618422694544,70002.25010488731,3364.82698170443
,,,,,,,,1936,24116.053176541285,71935.80891066692,3468.1286744363397
,,,,,,,,1937,25505.97540303356,77036.47285578886,3745.940022851281
,,,,,,,,1938,27765.35114350044,83222.25642116679,4083.9271146051983
,,,,,,,,1939,29571.447774029002,87935.8074518536,4341.679881907147
,,,,,,,,1940,27314.077693340612,82116.07625375241,4024.7543003218716
,,,,,,,,1941,24376.788947744742,74448.03132170318,3589.4830901699424
,,,,,,,,1942,22829.42242864115,68700.50771385933,3290.6102315863595
,,,,,,,,1943,21082.49276157799,62186.78134272936,2959.6436432219894
,,,,,,,,1944,19067.80751408666,55065.307753600195,2607.6155446889775
,,,,,,,,1945,17999.79368204173,50529.26704896265,2385.968223390414
,,,,,,,,1946,17149.393935962762,47332.07541367976,2228.508361653426
,,,,,,,,1947,16574.772409425914,45439.63481901891,2136.2388885336622
,,,,,,,,1948,16112.4678304844,44518.98804323795,2090.10415197378
,,,,,,,,1949,16114.473490262888,45294.21675530623,2131.224243255414
,,,,,,,,1950,16543.684682859348,48105.298359352004,2265.6167367124613
,,,,,,,,1951,18269.554922248386,55671.04920520335,2632.6887710802175
,,,,,,,,1952,19457.908341002603,61005.3849354636,2921.5323391073043
,,,,,,,,1953,20824.765480042264,63845.55015225191,3077.989271788643
,,,,,,,,1954,21392.367197354404,65175.3732728244,3130.1415826824223
,,,,,,,,1955,21695.22182390611,65778.1060748335,3136.15915701632
,,,,,,,,1956,21972.002873337475,67004.6322260101,3198.3407584665956
,,,,,,,,1957,22735.156419052208,69126.73307301718,3311.671741755001
,,,,,,,,1958,23519.36939244107,71424.33847967749,3430.0173703216547
,,,,,,,,1959,23603.60710313757,72121.34230230033,3466.1228163250407
,,,,,,,,1960,24313.610664722368,74472.10051845563,3591.4889482812414
,,,,,,,,1961,25887.050760946306,80147.41653604216,3899.3881683656705
,,,,,,,,1962,27964.91429146001,86235.9204312123,4235.3694020082885
,,,,,,,,1963,29552.394006133367,90547.3152994937,4474.066517252895
,,,,,,,,1964,27307.057884115904,83904.21699581936,4118.0267024972845
,,,,,,,,1965,24590.391714153728,75860.0908645132,3662.6969112323636
,,,,,,,,1966,23070.101602059727,69738.49182380845,3343.7654715357885
,,,,,,,,1967,21216.871966736693,63080.350272163814,3005.778379781871
,,,,,,,,1968,19130.985797109035,55671.04920520335,2637.7034163584653
,,,,,,,,1969,17973.720104921384,51105.92488782327,2412.044378837304
,,,,,,,,1970,17172.459023415377,48171.488650421226,2261.605020489863
,,,,,,,,1971,16683.078037464275,46397.38827312655,2172.344334537048
,,,,,,,,1972,16261.889483981766,45475.73861414757,2124.2037398658667
,,,,,,,,1973,16370.195112020125,46124.60404326553,2158.3033277579534
,,,,,,,,1974,16763.3044286038,48739.12054049968,2283.6694597141545
,,,,,,,,1975,18402.931297517844,55930.79595349014,2632.6887710802175
,,,,,,,,1976,19407.7668465404,60994.3532202854,2909.497190439509
,,,,,,,,1977,20756.573047573667,63679.07154138084,3063.9482650095483
,,,,,,,,1978,21215.86913684745,64868.49101423075,3112.0888596807295
,,,,,,,,1979,21490.644526500324,65178.381922418455,3106.0712853468317
,,,,,,,,1980,21677.17088589972,66467.08683187219,3172.2646030197056
,,,,,,,,1981,22378.14897848132,68751.65475695828,3294.621947808958
,,,,,,,,1982,23150.32799319925,71742.25245344936,3447.067164267698
,,,,,,,,1983,23268.661920130053,73260.61761524931,3524.292701552718
,,,,,,,,1984,23931.53247692038,76264.25279331463,3681.752563289706
,,,,,,,,1985,25734.62061778121,82610.49767037552,4021.7455131549227
,,,,,,,,1986,27691.141731696378,89072.07411520854,4375.779469799234
,,,,,,,,1987,28989.806438267446,92564.11341070884,4575.362351873506
,,,,,,,,1988,26262.109139523585,83860.09013510654,4120.032560608584
,,,,,,,,1989,23497.307134877698,74586.42920302974,3606.5328841159853
,,,,,,,,1990,21920.858548986027,68260.24198992921,3277.5721538629145
,,,,,,,,1991,20463.7467199144,62751.404583213756,2993.743231114076
,,,,,,,,1992,18648.62462038264,56428.2260197073,2675.8147204731504
,,,,,,,,1993,17538.491932989462,51899.205497455885,2450.155682951989
,,,,,,,,1994,18190.331360998105,52133.8801657922,2477.2347674545285
,,,,,,,,1995,17038.079818256672,48531.52371850985,2291.6928921593512
,,,,,,,,1996,16875.621376199135,47525.63187089733,2239.5405812655717
,,,,,,,,1997,16640.95918211602,46968.02881279906,2211.458567707383
,,,,,,,,1998,16486.523379172435,47026.19603828413,2211.458567707383
,,,,,,,,1999,17234.63447654851,49456.18202708288,2328.801267218387
,,,,,,,,2000,17550.52589166039,52016.54283162404,2465.199618786733
,,,,,,,,2001,18430.007704527434,54618.021847283955,2602.600899410729
,,,,,,,,2002,19315.506496729944,58332.701212744374,2795.1632780954537
,,,,,,,,2003,20538.958961607706,63282.93267816355,3053.918974453052
,,,,,,,,2004,21392.367197354404,67472.97867948472,3273.560437640316
,,,,,,,,2005,22724.125290270524,71472.47687318239,3482.169681215434
,,,,,,,,2006,24152.155052554073,76407.66509063129,3743.9341647399815
,,,,,,,,2007,24847.11616580021,78941.95093202396,3872.3090838631315
,,,,,,,,2008,25512.99521225827,81346.86484087225,3993.663499596734
,,,,,,,,2009,26288.182716643933,84319.410639799,4145.105786999824
,,,,,,,,2010,27279.981477106314,87422.33125446815,4310.589081182009
,,,,,,,,2011,26325.287422545964,84539.04206016504,4157.1409356676195
,,,,,,,,2012,27026.265515127565,85585.04923569832,4223.334253340494
,,,,,,,,2013,27548.739887423722,86939.94443622127,4290.530500069017
,,,,,,,,2014,25891.06208050328,81121.2161213181,3991.6576414854344
,,,,,,,,2015,23960.614543708456,74561.35712307927,3651.664691620218
,,,,,,,,2016,21993.0623010116,67284.43663825725,3275.566295751615
,,,,,,,,2017,19899.15349226999,59871.124038504706,2889.4386093265166
,,,,,,,,2018,17976.728594589116,53251.09204838478,2541.422227016103
,,,,,,,,2019,16634.94220278056,48790.26758359862,2305.7338989384457
,,,,,,,,2020,16484.51771939395,47619.90289151107,2244.5552265438196
,,,,,,,,2021,16206.733840073342,46826.62228187845,2204.4380643178356
,,,,,,,,2022,16041.26690834807,46272.02787337424,2173.347263592698
,,,,,,,,2023,16599.843156657014,47683.08453298623,2241.5464393768707
,,,,,,,,2024,16918.743061436628,49047.00568229135,2316.7661185505913
,,,,,,,,2025,17639.77775180311,51217.24492280332,2441.1293214511425
,,,,,,,,2026,18599.485955809683,55568.755119005466,2666.788358972304
,,,,,,,,2027,19819.92993101971,61273.154749334535,2962.6524303889382
,,,,,,,,2028,20986.22109221056,66589.43858203045,3237.45499163693
,,,,,,,,2029,22718.10831093506,72161.45763022108,3520.280985330119
,,,,,,,,2030,24513.173812681936,78102.5376952825,3833.1948506927965
,,,,,,,,2031,25567.14802627745,81328.81294330792,3996.6722867636827
,,,,,,,,2032,26505.796802609893,83731.72108576017,4119.029631552935
,,,,,,,,2033,27496.59273318303,86349.24623258838,4254.425054065631
,,,,,,,,2034,28637.813147142777,89165.34225262425,4406.870270524371
,,,,,,,,2035,27605.901191110635,86196.80798648957,4250.413337843033
,,,,,,,,2036,28341.978329815778,87506.5734431017,4329.644733239352
,,,,,,,,2037,28973.76116003954,89700.88188036611,4435.955213138211
,,,,,,,,2038,27050.333432469422,83862.09590150257,4134.073567387679
,,,,,,,,2039,24656.57848684384,75642.46521054319,3714.849222126143
,,,,,,,,2040,22152.512253401404,66726.83358015897,3257.5135727499223
,,,,,,,,2041,19949.294986732195,58752.90927271411,2842.3009437109854
,,,,,,,,2042,16730.211042258743,49260.619803469286,2322.783692884489
,,,,,,,,2043,16111.465000595155,46579.91301516591,2181.3706960378945
,,,,,,,,2044,15860.757528284139,45533.90583963264,2122.197881754568
,,,,,,,,2045,16137.5385777155,46249.96444301783,2156.2974696466545
,,,,,,,,2046,16770.324237828507,48970.78655924195,2281.663601602855
,,,,,,,,2047,18655.64442960735,55796.40960495566,2610.6243318559264
,,,,,,,,2048,19644.434700402,60415.689615028736,2862.3595248239776
,,,,,,,,2049,20291.25997896442,62944.96104043132,3020.8223156166155
,,,,,,,,2050,21115.58614792304,65623.66206233866,3147.1913766284656
,,,,,,,,2051,21822.581219840107,67677.56685188049,3228.428630136084
,,,,,,,,2052,22719.1111408243,70995.1044709256,3392.9089952626196
,,,,,,,,2053,23747.01177729947,74795.02890821757,3591.4889482812414
,,,,,,,,2054,25199.109456924878,78898.82695450916,3799.09526280071
,,,,,,,,2055,25874.013972386132,80736.108973279,3893.370594031773
,,,,,,,,2056,26836.730666060437,83969.40440369055,4064.8714625478556
,,,,,,,,2057,28953.704562254658,90961.50606027534,4438.964000305159
,,,,,,,,2058,30854.067202372164,97566.49480242499,4804.030176561616
,,,,,,,,2059,32011.332894559815,100908.10161822253,4998.598413357639
,,,,,,,,2060,28801.27441908956,91574.26769426462,4508.166105144982
,,,,,,,,2061,25749.66306611987,81915.49961414872,3968.5902732054938
,,,,,,,,2062,23787.124972869235,74547.31675830702,3587.477232058643
,,,,,,,,2063,21625.02373165903,66712.79321538672,3190.317326021399
,,,,,,,,2064,19246.311234372104,58584.42489544701,2785.1339875389576
,,,,,,,,2065,17963.691806028946,53284.18719391939,2520.3607168474614
,,,,,,,,2066,17164.436384301425,49870.372787864515,2344.84813210878
,,,,,,,,2067,16761.29876882531,47940.825514876975,2244.5552265438196
,,,,,,,,2068,16425.35075592855,46811.57903390818,2181.3706960378945
,,,,,,,,2069,16565.746940422716,47385.228223174745,2208.449780540434
,,,,,,,,2070,17144.379786516543,49763.06428567654,2317.769047606241
,,,,,,,,2071,18903.343412250633,56531.5229891032,2644.7239197480126
,,,,,,,,2072,19876.088404817376,61188.91256070098,2899.4678998830127
,,,,,,,,2073,20439.678802572544,63507.578514519686,3046.898471063505
,,,,,,,,2074,21213.86347706896,65775.09742523945,3154.211880018013
,,,,,,,,2075,21943.92363643864,67372.69035968288,3214.3876233569895
,,,,,,,,2076,22819.39412974871,69950.10017859035,3342.762542480139
,,,,,,,,2077,23746.008947410228,72674.93382760652,3491.1960427162808
,,,,,,,,2078,24845.110506021723,76228.14899818598,3672.7262017888597
,,,,,,,,2079,25154.98494179814,77948.09368278766,3761.9868877416748
,,,,,,,,2080,25862.982843604448,80716.05130931863,3910.4203879778165
,,,,,,,,2081,27721.2266283737,87005.13184409247,4250.413337843033
,,,,,,,,2082,29317.731812050253,92906.09658123314,4580.376997151754
,,,,,,,,2083,30341.621128968443,96481.375182169,4784.974524504273
,,,,,,,,2084,27617.935149781562,88619.7737929022,4367.756037354037
,,,,,,,,2085,24887.229361369973,80297.84901574493,3895.376452143072
,,,,,,,,2086,23118.237436743442,73648.73341288246,3548.3629988883085
,,,,,,,,2087,21162.719152717513,66312.64281937735,3175.2733901866545
